time,temperature_2m_max,temperature_2m_mean,temperature_2m_min,dew_point_2m_max,dew_point_2m_mean,dew_point_2m_min,relative_humidity_2m_max,relative_humidity_2m_mean,relative_humidity_2m_min,surface_pressure_max,surface_pressure_mean,surface_pressure_min,wind_speed_10m_max,wind_speed_10m_mean,wind_speed_10m_min,precipitation_sum
2015-10-06,28.6,26.3,24.7,24.3,23.7,23.3,92,86,76,1013.6,1011.8,1009.3,16.4,9.6,5.8,1.3
2015-10-07,27.1,25.5,24.1,24.2,23.5,22.9,94,89,82,1013.1,1011.5,1009.5,16.6,8.7,3.0,11.2
2015-10-08,28.6,25.9,24.0,24.7,23.8,23.0,95,88,79,1014.0,1011.8,1009.9,11.9,8.3,4.0,9.5
2015-10-09,28.3,26.0,24.3,24.0,23.5,23.2,94,86,75,1014.1,1011.9,1009.7,13.5,9.4,3.7,4.0
2015-10-10,29.0,26.2,24.5,24.5,23.7,23.3,95,86,75,1014.0,1011.7,1009.7,13.4,9.0,4.0,3.9
2015-10-11,28.6,26.3,24.0,24.6,23.8,23.3,96,87,78,1014.2,1012.0,1009.7,11.9,7.9,3.6,1.8
2015-10-12,29.0,26.6,24.9,24.3,23.9,23.3,96,86,73,1014.8,1012.1,1010.1,13.0,7.6,2.3,1.1
2015-10-13,29.1,26.7,25.1,25.0,24.2,24.0,94,87,78,1013.5,1011.3,1009.0,15.8,11.6,8.2,4.1
2015-10-14,28.9,26.4,25.1,25.2,24.0,23.7,93,87,76,1012.4,1010.7,1008.6,12.9,8.8,2.3,3.4
2015-10-15,29.1,26.5,24.8,25.1,24.2,23.7,94,88,78,1012.8,1010.5,1008.4,9.2,5.8,0.8,3.6
2015-10-16,28.9,26.3,25.1,25.2,24.2,23.9,93,88,80,1012.3,1010.4,1008.8,13.1,10.6,7.9,9.6
2015-10-17,28.5,26.5,25.2,25.0,24.2,23.7,94,87,79,1013.0,1011.0,1009.6,14.1,11.2,7.4,1.1
2015-10-18,28.2,26.4,25.1,24.9,24.1,23.7,93,87,80,1014.2,1011.9,1010.0,12.8,10.4,7.9,3.5
2015-10-19,28.9,26.5,24.7,24.6,24.1,23.8,95,87,77,1013.7,1011.7,1010.0,15.0,11.2,4.3,8.7
2015-10-20,28.9,26.2,24.5,25.1,24.1,23.5,95,89,78,1013.5,1011.3,1008.9,15.1,8.3,4.0,7.8
2015-10-21,27.3,25.7,24.3,24.3,23.8,23.3,95,89,84,1012.6,1010.6,1008.7,11.1,8.4,6.4,9.8
2015-10-22,28.9,26.7,24.4,24.5,24.0,23.5,96,85,76,1012.9,1011.2,1009.5,14.1,10.3,7.4,2.5
2015-10-23,29.1,26.6,25.0,24.5,24.1,23.8,94,86,75,1013.9,1011.5,1008.8,14.0,9.6,6.6,1.4
2015-10-24,29.1,26.8,25.6,25.0,24.3,24.0,91,87,78,1013.7,1011.1,1008.9,14.5,12.1,9.4,4.3
2015-10-25,28.0,26.4,25.6,24.8,24.1,23.8,92,87,80,1013.7,1011.4,1009.6,13.5,10.1,6.1,7.2
2015-10-26,29.1,26.7,24.6,24.5,24.0,23.7,95,86,74,1013.4,1011.1,1008.3,12.9,10.3,8.1,2.3
2015-10-27,29.0,26.3,24.8,24.7,24.2,23.5,94,88,78,1013.2,1011.2,1009.2,11.9,7.8,3.0,11.9
2015-10-28,27.8,25.9,24.8,24.8,24.0,23.7,94,89,81,1012.5,1010.6,1008.9,9.4,6.3,1.6,12.5
2015-10-29,27.9,25.9,24.1,25.2,24.1,23.7,98,90,84,1012.6,1010.4,1008.2,10.1,6.6,4.9,5.7
2015-10-30,28.9,26.3,24.4,25.4,24.2,23.7,96,88,76,1011.3,1009.4,1007.4,8.3,5.2,2.1,4.8
2015-10-31,29.4,26.4,24.4,25.1,24.2,23.5,97,88,77,1012.2,1009.8,1007.5,12.6,7.0,3.5,10.8
2015-11-01,29.1,26.0,24.1,24.4,23.6,23.2,96,87,73,1012.5,1010.7,1008.2,9.1,6.1,0.8,12.3
2015-11-02,26.2,25.3,24.7,24.3,23.8,23.4,94,91,86,1013.4,1010.9,1009.4,10.7,5.9,0.7,12.3
2015-11-03,28.9,26.4,24.1,24.2,23.8,23.4,96,86,74,1012.3,1010.4,1008.4,13.3,9.5,4.4,0.9
2015-11-04,29.2,27.3,25.3,25.3,24.4,24.1,94,85,76,1012.5,1010.5,1008.3,15.6,10.8,6.5,0.3
2015-11-05,29.3,26.7,24.6,24.9,24.0,23.4,93,85,77,1012.5,1010.9,1009.3,14.4,8.8,2.4,3.9
2015-11-06,28.8,26.5,25.0,25.1,24.2,23.5,94,88,78,1012.8,1010.8,1008.3,14.3,7.7,1.4,3.1
2015-11-07,29.1,26.4,24.0,24.4,23.8,23.1,95,86,73,1012.5,1010.5,1008.1,9.9,6.8,1.9,7.9
2015-11-08,28.4,26.6,25.5,25.2,24.2,23.7,91,87,81,1014.1,1011.5,1009.6,11.3,8.2,5.4,10.1
2015-11-09,28.5,26.4,24.9,24.8,24.0,23.5,93,87,80,1015.0,1012.5,1010.1,12.0,8.7,5.2,5.9
2015-11-10,28.5,26.4,24.6,24.4,23.9,23.6,94,86,78,1013.5,1011.7,1009.2,9.2,7.4,5.2,5.9
2015-11-11,29.4,27.0,24.7,25.5,24.6,23.8,95,87,79,1012.4,1009.9,1007.2,11.0,7.0,2.9,1.0
2015-11-12,30.1,27.3,25.3,25.6,24.7,24.2,93,86,77,1011.5,1009.4,1007.1,13.2,8.2,4.0,1.5
2015-11-13,29.8,27.4,25.6,25.1,24.7,24.6,94,86,74,1013.2,1010.5,1008.7,15.3,10.3,4.5,1.0
2015-11-14,29.8,27.5,25.6,25.3,24.6,23.9,94,84,70,1012.8,1010.8,1009.0,16.4,11.8,7.0,0.2
2015-11-15,29.5,27.4,25.9,25.0,24.6,24.0,91,85,76,1012.6,1010.7,1008.5,16.6,13.3,10.2,1.0
2015-11-16,28.7,26.9,24.7,25.2,24.5,23.9,96,87,75,1011.5,1009.5,1007.4,10.9,7.5,2.6,3.5
2015-11-17,28.7,27.1,25.4,24.7,24.3,23.9,93,85,77,1011.3,1009.1,1007.0,11.3,7.5,2.9,1.2
2015-11-18,29.7,27.3,25.3,24.9,24.3,23.8,94,84,71,1011.1,1008.4,1005.9,13.6,8.2,1.1,0.1
2015-11-19,29.7,27.4,25.4,24.7,24.3,23.7,93,84,71,1010.7,1008.8,1006.6,12.4,8.8,5.4,0.8
2015-11-20,29.9,27.5,25.9,25.5,24.9,24.4,93,86,77,1011.6,1009.4,1007.1,12.6,9.7,4.9,0.8
2015-11-21,29.1,27.3,25.3,25.4,24.8,24.3,95,86,75,1010.3,1008.1,1005.6,13.4,9.1,4.3,0.5
2015-11-22,29.2,27.4,25.9,25.2,24.7,24.2,93,85,74,1009.4,1007.7,1005.7,12.7,9.0,5.7,2.5
2015-11-23,29.5,27.5,26.4,25.2,24.8,24.1,91,85,78,1010.7,1008.4,1006.6,13.8,9.7,6.5,4.9
2015-11-24,29.3,27.2,25.7,25.6,24.8,24.3,92,87,80,1012.6,1010.4,1008.5,14.8,10.3,1.8,2.6
2015-11-25,29.7,27.5,25.7,25.5,24.9,24.6,96,86,75,1012.0,1009.7,1007.3,14.1,8.6,2.3,0.9
2015-11-26,29.0,27.4,26.3,25.4,24.8,24.2,91,86,77,1011.1,1008.7,1006.5,14.4,11.4,6.3,0.5
2015-11-27,29.8,27.6,25.9,25.2,24.5,24.0,91,83,74,1011.2,1009.1,1007.1,14.7,11.8,9.4,0.3
2015-11-28,30.1,27.6,26.0,25.1,24.8,24.4,92,85,74,1012.5,1010.0,1008.1,13.5,9.7,4.2,1.5
2015-11-29,29.3,27.4,25.6,25.1,24.8,24.4,95,86,78,1013.3,1011.1,1009.4,13.0,10.0,6.8,1.2
2015-11-30,30.7,27.7,25.2,25.1,24.6,23.9,96,84,68,1013.7,1011.6,1009.6,14.1,9.5,5.2,0.5
2015-12-01,30.4,27.7,25.7,25.0,24.7,24.2,95,84,70,1012.8,1011.2,1009.2,14.5,9.7,4.5,2.1
2015-12-02,28.8,27.1,25.6,24.9,24.6,24.2,95,86,78,1013.4,1011.2,1009.2,10.5,6.9,1.5,2.6
2015-12-03,29.3,27.0,25.1,24.8,24.0,22.9,95,84,70,1013.4,1011.2,1009.4,10.0,7.1,0.7,2.6
2015-12-04,31.1,27.2,24.4,23.2,20.5,16.0,93,69,40,1014.0,1011.3,1009.0,11.7,7.0,0.8,0.0
2015-12-05,30.7,27.0,23.3,22.6,20.5,17.2,92,70,45,1013.0,1011.1,1009.0,11.6,6.9,3.6,0.0
2015-12-06,31.6,27.2,23.3,22.9,20.9,17.8,92,71,45,1013.8,1011.4,1009.3,11.2,7.7,2.9,0.0
2015-12-07,31.9,27.3,23.7,23.4,20.1,15.3,94,68,37,1014.3,1011.5,1008.6,11.8,7.5,1.1,0.0
2015-12-08,31.6,27.0,23.6,22.5,18.0,13.9,91,61,35,1013.5,1011.0,1007.9,12.7,9.4,4.0,0.0
2015-12-09,31.1,26.6,22.2,22.6,20.0,15.5,92,70,40,1014.1,1011.6,1009.3,12.7,6.9,1.1,0.0
2015-12-10,31.5,26.8,23.0,23.1,20.6,17.0,92,71,43,1014.0,1011.4,1009.4,12.3,8.0,2.3,0.0
2015-12-11,31.8,27.1,23.4,23.1,21.4,18.8,93,73,46,1014.7,1012.1,1009.8,12.4,7.3,2.3,0.0
2015-12-12,31.7,27.0,23.3,22.8,20.1,15.2,94,69,38,1013.9,1011.7,1009.4,14.0,9.6,2.7,0.0
2015-12-13,31.6,26.8,23.0,22.8,20.0,16.1,93,69,40,1013.4,1011.1,1008.4,12.6,8.6,3.9,0.0
2015-12-14,31.7,26.8,22.0,22.1,20.1,16.7,95,69,41,1013.1,1010.8,1008.5,11.3,8.0,4.0,0.0
2015-12-15,32.3,26.8,22.4,21.8,16.3,9.8,90,58,26,1013.6,1010.8,1008.5,14.1,10.2,1.1,0.0
2015-12-16,31.2,25.9,21.7,20.4,14.3,8.6,86,53,26,1014.0,1011.4,1008.8,12.6,9.9,2.1,0.0
2015-12-17,31.0,26.0,21.3,19.6,14.1,6.9,81,53,23,1013.2,1011.3,1009.5,13.0,9.7,2.6,0.0
2015-12-18,32.5,27.0,22.1,19.3,14.1,7.6,78,49,22,1014.0,1011.8,1009.7,13.5,9.8,3.6,0.0
2015-12-19,32.3,27.3,22.5,20.3,15.9,8.5,76,54,24,1014.2,1011.8,1009.5,12.1,8.0,1.0,0.0
2015-12-20,32.3,27.1,22.8,21.3,16.1,9.1,87,55,25,1014.2,1011.8,1009.2,10.9,8.8,4.0,0.0
2015-12-21,32.5,27.4,22.9,20.3,15.9,9.9,79,53,27,1013.9,1011.3,1008.7,12.2,8.7,3.3,0.0
2015-12-22,32.7,27.2,22.5,21.1,16.6,10.6,84,57,27,1014.0,1011.4,1008.8,13.0,8.9,3.2,0.0
2015-12-23,32.1,26.5,20.9,20.5,15.8,9.2,85,57,25,1013.6,1011.1,1008.6,13.7,8.8,2.0,0.0
2015-12-24,32.0,26.7,22.0,21.1,16.0,9.2,90,57,25,1014.4,1011.7,1009.2,12.1,7.8,1.1,0.0
2015-12-25,32.4,26.5,21.5,20.4,15.0,8.3,85,55,23,1014.2,1011.5,1008.5,14.0,8.6,1.1,0.0
2015-12-26,31.8,26.2,21.1,20.4,14.1,9.6,83,51,27,1013.5,1010.6,1008.0,11.5,9.6,6.1,0.0
2015-12-27,32.0,26.2,20.6,20.7,16.4,10.5,88,59,29,1012.4,1009.8,1007.3,11.2,8.1,0.7,0.0
2015-12-28,32.3,26.2,21.1,22.7,18.2,13.2,89,65,34,1013.3,1010.7,1008.6,14.1,8.5,2.2,0.0
2015-12-29,32.0,26.3,22.3,23.0,20.5,16.0,94,74,39,1014.4,1011.8,1009.3,12.7,8.3,2.5,0.0
2015-12-30,31.6,26.4,23.2,23.7,21.9,18.0,99,79,44,1014.8,1011.8,1009.0,15.0,8.1,1.3,0.0
2015-12-31,31.9,27.0,23.7,24.0,22.7,19.7,97,80,49,1013.9,1011.4,1008.7,16.8,9.3,0.7,0.0
2016-01-01,32.0,27.2,24.1,24.0,21.8,18.1,96,75,44,1013.5,1011.1,1008.7,10.6,7.5,2.2,0.0
2016-01-02,32.0,27.1,23.2,23.1,16.7,9.5,92,58,26,1013.9,1010.9,1008.7,13.0,9.2,2.1,0.0
2016-01-03,33.0,27.1,22.4,20.9,16.0,9.8,88,56,25,1012.8,1010.2,1007.5,11.8,8.4,1.1,0.0
2016-01-04,33.3,27.1,22.3,21.2,16.3,10.5,86,56,26,1012.3,1009.7,1007.0,13.7,9.0,3.7,0.0
2016-01-05,31.9,26.5,21.7,22.5,20.0,17.6,90,70,43,1012.5,1010.2,1007.8,14.5,7.9,0.7,0.0
2016-01-06,31.9,27.0,23.0,23.4,21.7,19.3,95,75,48,1013.2,1010.4,1007.9,12.3,8.8,3.9,0.0
2016-01-07,33.8,27.8,23.6,23.9,20.5,14.9,96,69,33,1012.4,1010.1,1007.4,15.5,8.9,4.0,0.0
2016-01-08,31.8,26.8,22.8,24.5,22.6,20.7,99,79,52,1013.5,1010.9,1008.4,16.9,7.8,1.1,0.0
2016-01-09,31.5,27.5,25.3,24.5,23.3,21.2,93,79,55,1014.1,1011.7,1009.2,17.3,12.3,5.9,0.0
2016-01-10,31.8,27.7,25.3,24.9,23.7,21.9,93,80,56,1012.9,1010.6,1008.0,18.1,12.8,6.6,0.0
2016-01-11,31.5,27.7,25.7,24.9,24.0,22.4,95,82,59,1011.9,1009.7,1007.3,17.6,10.7,2.4,0.0
2016-01-12,31.5,27.7,25.4,24.9,24.0,22.2,96,82,58,1011.1,1008.7,1006.7,14.2,9.9,1.3,0.1
2016-01-13,32.0,27.9,25.9,24.9,23.9,21.7,95,81,55,1011.6,1009.1,1007.1,16.1,11.5,3.8,0.1
2016-01-14,31.9,27.9,25.7,24.8,23.8,21.5,94,80,54,1011.2,1008.9,1006.4,14.5,11.7,5.6,0.0
2016-01-15,32.7,28.2,25.6,25.4,24.1,21.3,94,80,52,1011.4,1008.9,1006.5,17.8,12.8,5.2,0.0
2016-01-16,31.9,28.1,26.2,25.6,24.7,23.1,95,83,60,1010.9,1009.4,1007.1,18.1,12.8,8.7,0.2
2016-01-17,30.8,27.8,26.2,25.6,24.8,23.4,95,84,66,1011.4,1009.4,1007.0,16.6,12.6,9.7,0.7
2016-01-18,30.2,27.5,25.7,25.4,24.5,23.4,96,84,68,1011.8,1009.5,1006.8,17.8,11.1,6.2,1.1
2016-01-19,28.8,26.9,25.8,24.8,24.4,23.7,92,86,74,1012.1,1009.8,1007.7,14.4,10.3,7.1,3.4
2016-01-20,29.5,27.1,25.3,24.7,24.3,23.8,94,85,74,1011.9,1009.2,1007.3,13.8,8.3,1.5,0.3
2016-01-21,31.5,27.8,25.6,25.0,24.0,22.1,94,81,57,1011.8,1009.4,1006.6,18.7,9.6,3.1,0.0
2016-01-22,32.0,27.9,25.6,24.8,23.8,20.8,93,80,52,1013.1,1010.4,1007.7,15.1,10.1,1.0,0.0
2016-01-23,31.7,27.8,25.5,25.3,23.7,20.6,96,80,52,1013.7,1011.3,1009.0,13.4,8.4,2.9,0.0
2016-01-24,31.9,28.1,26.0,25.4,23.8,20.8,95,79,52,1015.2,1012.9,1010.5,14.0,9.1,3.3,0.5
2016-01-25,32.0,27.3,23.9,24.9,15.3,7.3,95,54,22,1015.1,1013.0,1010.4,15.5,10.5,2.8,0.0
2016-01-26,31.5,26.8,22.0,20.6,17.6,12.8,82,60,33,1015.7,1013.4,1010.9,12.7,8.0,1.8,0.0
2016-01-27,32.0,26.6,21.9,20.4,14.9,7.1,87,55,23,1015.3,1012.1,1008.4,17.1,10.4,4.3,0.0
2016-01-28,31.8,26.4,20.7,21.0,14.7,7.1,87,55,22,1014.0,1011.1,1008.1,13.7,9.6,3.6,0.0
2016-01-29,32.7,26.9,22.1,20.6,14.2,7.3,82,50,22,1013.0,1010.2,1007.3,16.0,10.0,4.0,0.0
2016-01-30,32.0,26.3,20.5,21.1,14.8,7.5,87,55,23,1013.1,1010.6,1008.1,12.2,9.1,1.8,0.0
2016-01-31,31.7,25.9,20.4,22.7,16.8,10.3,91,62,29,1013.5,1011.1,1008.9,13.8,8.1,1.1,0.0
2016-02-01,31.4,26.1,23.5,23.4,21.7,18.6,96,79,47,1013.0,1010.3,1007.7,14.7,10.9,6.5,0.0
2016-02-02,30.6,26.1,23.7,23.6,22.2,20.2,97,81,54,1012.2,1009.7,1006.7,14.7,10.2,4.6,0.0
2016-02-03,30.9,26.5,24.1,23.8,22.5,20.6,96,81,54,1012.4,1009.8,1007.7,15.7,10.3,4.9,0.0
2016-02-04,31.4,26.9,24.5,24.1,23.0,21.6,95,81,56,1012.9,1010.3,1007.9,18.5,11.1,4.9,0.0
2016-02-05,32.4,27.4,25.0,24.6,23.3,21.1,96,80,52,1011.9,1009.8,1007.2,18.2,11.8,5.3,0.0
2016-02-06,32.7,27.6,25.3,24.7,23.4,20.7,96,80,49,1013.2,1010.6,1007.9,18.5,10.6,0.8,0.0
2016-02-07,31.5,27.4,25.0,24.5,23.5,21.6,96,81,56,1013.9,1011.6,1009.8,19.5,11.2,5.2,0.0
2016-02-08,32.0,27.6,25.0,25.0,23.6,21.7,96,80,54,1015.0,1012.2,1010.2,18.3,11.8,3.3,0.0
2016-02-09,34.0,28.3,25.3,25.1,22.9,17.9,97,76,39,1014.1,1011.4,1008.5,18.3,10.2,2.5,0.0
2016-02-10,34.4,28.1,24.3,24.7,20.8,13.9,97,70,30,1012.6,1009.7,1006.2,17.0,10.4,5.6,0.0
2016-02-11,32.5,27.4,24.2,24.2,22.3,18.5,95,77,44,1012.5,1009.7,1007.1,17.2,10.8,3.6,0.0
2016-02-12,31.8,27.3,24.6,24.7,22.9,20.5,96,79,51,1012.4,1009.8,1007.9,17.2,10.8,2.4,0.0
2016-02-13,31.6,27.6,25.2,24.6,23.3,21.3,94,79,55,1012.0,1010.0,1007.9,19.0,12.8,6.6,0.0
2016-02-14,31.8,28.1,25.6,25.3,24.0,22.4,93,79,58,1012.5,1010.1,1007.3,16.6,12.6,9.0,0.0
2016-02-15,31.5,28.3,26.2,25.4,24.6,23.3,95,82,62,1010.8,1008.6,1005.8,16.2,13.5,11.1,0.0
2016-02-16,31.8,28.4,26.4,25.7,25.0,24.0,94,83,63,1011.4,1009.2,1007.0,16.5,12.4,9.1,0.0
2016-02-17,32.0,28.5,26.5,25.7,25.1,24.1,95,83,64,1012.5,1010.0,1007.6,18.4,13.0,8.2,0.1
2016-02-18,31.7,28.3,26.6,25.7,25.1,24.0,94,84,64,1011.7,1009.4,1007.2,19.8,13.5,9.5,0.9
2016-02-19,32.1,28.5,26.5,25.6,24.7,23.3,93,81,60,1010.1,1007.5,1005.2,19.6,14.3,10.9,0.0
2016-02-20,32.3,28.8,26.9,25.9,25.2,24.1,93,82,62,1009.1,1007.1,1004.8,18.4,15.3,11.6,0.0
2016-02-21,31.3,28.4,26.5,26.1,25.3,24.3,96,84,67,1010.6,1008.1,1005.6,17.7,12.0,6.4,1.4
2016-02-22,32.0,28.6,26.8,25.9,25.2,24.8,92,83,67,1011.1,1008.4,1005.8,17.1,14.1,9.8,0.9
2016-02-23,32.1,28.7,26.5,26.0,25.3,24.1,94,83,63,1010.6,1008.1,1006.1,18.1,13.4,7.0,0.8
2016-02-24,32.7,29.0,27.0,26.0,25.2,23.7,92,81,59,1010.1,1008.0,1005.3,16.6,12.9,10.4,0.1
2016-02-25,31.6,28.6,26.9,25.9,25.1,23.8,93,82,64,1011.2,1008.6,1006.1,17.8,13.6,9.7,2.9
2016-02-26,31.9,28.7,26.9,25.8,25.1,24.0,92,81,63,1011.9,1008.8,1006.4,18.7,14.7,12.2,0.5
2016-02-27,31.9,28.6,26.9,25.7,25.3,24.6,92,83,67,1009.6,1007.6,1005.6,19.2,15.6,9.9,0.4
2016-02-28,31.8,28.5,26.6,25.6,25.1,24.2,94,83,65,1010.2,1007.9,1006.0,19.7,16.1,10.5,0.1
2016-02-29,31.3,28.4,26.8,25.7,25.2,24.4,93,83,69,1011.9,1009.1,1006.4,18.9,14.2,11.2,0.9
2016-03-01,31.1,28.5,27.1,25.5,25.2,24.4,90,82,69,1014.0,1010.7,1008.5,19.7,15.7,12.4,3.2
2016-03-02,31.2,28.6,27.0,25.5,25.0,24.6,90,81,68,1012.7,1009.7,1006.8,20.9,17.2,15.7,0.5
2016-03-03,31.6,28.7,26.8,25.6,24.4,23.2,90,79,61,1009.3,1007.4,1005.3,17.5,13.3,10.6,0.0
2016-03-04,33.0,29.2,26.9,25.8,25.0,23.7,92,79,58,1009.4,1007.4,1005.1,20.5,14.3,10.2,0.0
2016-03-05,30.3,28.4,27.5,26.0,25.5,25.2,89,85,74,1011.6,1009.4,1007.5,19.1,12.8,7.7,1.1
2016-03-06,30.8,28.5,27.2,25.8,25.3,24.6,92,83,70,1011.4,1009.5,1007.3,19.8,13.1,7.7,1.1
2016-03-07,32.7,28.9,26.8,25.9,24.8,23.1,94,79,58,1010.8,1008.1,1005.1,17.7,10.7,4.0,0.0
2016-03-08,31.3,28.6,26.5,25.3,24.8,23.7,93,80,65,1010.8,1008.5,1005.5,14.6,10.9,4.8,0.4
2016-03-09,32.6,29.0,27.0,26.0,25.1,23.9,92,81,61,1009.9,1008.1,1005.8,18.4,15.2,12.4,0.1
2016-03-10,32.1,29.0,27.3,25.9,25.3,24.2,91,81,65,1010.3,1008.3,1006.3,20.1,17.0,14.8,0.6
2016-03-11,31.2,27.9,26.5,25.9,25.1,24.4,92,85,69,1010.4,1008.7,1007.1,22.0,16.9,11.7,9.4
2016-03-12,30.9,28.2,26.2,25.3,25.0,24.6,92,83,70,1011.4,1009.5,1007.0,21.8,15.1,11.3,1.0
2016-03-13,29.5,27.2,25.0,25.4,24.8,23.9,95,87,78,1011.5,1010.3,1008.9,14.3,9.2,2.5,16.6
2016-03-14,29.2,27.1,25.5,25.2,24.7,24.1,93,87,77,1014.1,1011.3,1009.1,13.2,8.8,2.7,8.0
2016-03-15,32.1,28.6,25.6,25.8,25.2,24.6,94,82,67,1012.2,1010.3,1008.2,16.5,8.9,2.2,0.3
2016-03-16,31.3,28.3,26.0,25.5,25.1,24.5,94,83,70,1012.7,1010.5,1008.4,14.8,9.8,1.8,3.4
2016-03-17,31.1,28.2,26.1,25.8,25.3,24.4,92,85,72,1012.8,1010.3,1007.0,15.3,13.0,9.9,9.9
2016-03-18,29.0,27.3,26.2,25.3,24.9,24.7,92,87,79,1012.7,1010.4,1008.1,14.6,10.2,4.4,8.4
2016-03-19,30.1,28.0,26.9,25.8,25.3,25.0,92,85,78,1011.6,1009.9,1008.1,16.0,13.0,9.4,5.8
2016-03-20,30.3,28.2,26.8,25.8,25.4,24.9,93,85,75,1012.2,1010.4,1008.5,14.0,12.0,9.7,3.5
2016-03-21,28.9,27.2,25.9,25.7,25.1,24.5,94,89,81,1013.6,1010.9,1008.6,15.7,11.0,3.4,12.8
2016-03-22,30.4,28.2,26.6,25.2,24.9,24.5,91,83,71,1012.3,1010.2,1008.1,16.8,11.4,7.2,0.1
2016-03-23,31.3,28.5,26.9,26.4,25.5,24.9,92,84,73,1010.8,1008.7,1005.4,21.1,15.4,11.1,0.4
2016-03-24,29.9,27.2,25.7,25.8,25.0,24.3,94,88,79,1012.6,1009.1,1006.7,19.2,14.1,7.8,17.6
2016-03-25,30.7,28.1,26.4,25.8,25.3,25.0,92,85,75,1012.8,1010.6,1008.3,14.7,12.6,10.2,4.1
2016-03-26,30.5,27.9,26.7,25.7,25.4,24.9,92,87,74,1012.8,1010.8,1008.8,14.5,11.9,8.4,7.7
2016-03-27,30.2,28.1,26.8,26.5,25.8,25.4,92,88,81,1012.2,1010.0,1007.9,13.8,11.6,8.8,4.6
2016-03-28,30.6,28.3,26.9,26.3,25.9,25.7,94,87,76,1010.7,1008.7,1006.7,15.3,12.9,9.7,5.3
2016-03-29,30.9,28.5,27.4,26.6,26.1,25.4,93,87,77,1010.6,1008.2,1006.2,18.7,15.4,12.2,4.1
2016-03-30,30.3,28.4,27.3,26.5,25.9,25.0,92,87,80,1011.1,1009.2,1007.5,19.2,15.0,12.8,2.6
2016-03-31,30.5,28.1,27.0,26.0,25.6,24.9,92,87,76,1011.7,1009.9,1008.3,17.2,14.5,10.8,2.2
2016-04-01,29.8,27.5,26.6,25.7,25.2,24.8,92,87,78,1011.3,1009.2,1007.1,23.7,18.5,12.3,7.9
2016-04-02,29.9,27.7,26.1,25.8,25.1,24.3,91,86,77,1011.2,1008.9,1006.7,16.6,13.6,6.7,1.5
2016-04-03,30.4,28.2,26.6,26.1,25.7,25.4,93,87,77,1010.9,1008.9,1006.9,14.8,10.4,4.9,0.4
2016-04-04,30.7,28.4,26.9,26.0,25.8,25.5,94,86,76,1011.8,1009.2,1007.4,19.8,15.4,9.7,0.4
2016-04-05,30.8,28.2,26.7,25.9,25.5,25.0,93,86,75,1010.9,1008.7,1006.0,22.4,17.3,10.9,1.1
2016-04-06,30.1,27.5,26.2,25.7,25.1,24.7,92,87,77,1010.0,1007.9,1005.7,20.1,17.0,12.7,8.9
2016-04-07,30.0,27.6,25.5,25.7,24.8,24.0,92,85,78,1011.5,1009.4,1007.4,15.5,11.9,8.1,5.7
2016-04-08,30.7,28.0,26.3,25.7,25.2,25.0,93,85,73,1011.8,1009.5,1007.4,17.9,11.1,5.5,3.9
2016-04-09,30.6,27.8,25.9,25.7,25.2,24.6,95,86,74,1012.3,1010.1,1008.1,16.4,10.7,2.6,8.5
2016-04-10,29.6,27.5,25.9,25.5,25.1,24.8,94,87,78,1011.3,1009.3,1007.7,17.6,10.5,4.5,1.1
2016-04-11,30.3,28.0,26.7,25.6,25.4,25.2,92,86,75,1011.1,1009.2,1007.7,14.7,11.3,8.0,6.9
2016-04-12,30.4,28.2,26.8,25.7,25.3,24.8,93,85,74,1011.9,1009.4,1007.7,15.5,11.7,7.3,2.0
2016-04-13,30.5,28.4,26.8,25.8,25.3,24.9,91,84,73,1009.3,1007.8,1006.4,14.5,10.7,5.9,0.0
2016-04-14,31.0,28.5,26.8,25.9,25.6,25.1,94,84,72,1009.0,1007.1,1004.1,20.6,15.2,10.7,0.6
2016-04-15,29.8,27.7,26.0,26.0,25.6,25.2,96,88,77,1010.8,1008.7,1005.9,21.7,12.7,4.2,10.2
2016-04-16,30.4,28.2,26.8,25.7,25.3,24.8,92,84,73,1012.1,1010.0,1007.9,16.8,13.2,7.0,0.4
2016-04-17,30.6,28.4,27.0,25.9,25.4,24.9,92,84,73,1012.7,1010.5,1009.0,14.7,11.3,5.6,0.2
2016-04-18,30.7,28.4,26.7,25.8,25.2,24.7,93,83,72,1013.5,1011.3,1009.3,15.3,13.5,7.6,1.9
2016-04-19,31.2,28.7,26.9,25.7,25.3,24.8,91,82,72,1012.1,1010.1,1006.9,13.4,8.8,5.4,0.7
2016-04-20,31.4,28.9,27.3,25.6,25.4,24.9,90,82,71,1011.5,1009.3,1007.0,16.7,13.5,9.0,2.2
2016-04-21,31.6,29.0,27.3,25.7,25.4,25.0,90,81,69,1011.4,1009.3,1007.1,16.1,13.1,10.9,0.8
2016-04-22,31.2,28.9,27.3,25.8,25.4,24.8,91,82,69,1010.9,1008.9,1006.8,16.4,13.0,9.0,1.3
2016-04-23,31.4,29.1,27.4,25.8,25.2,24.3,90,80,67,1009.9,1008.1,1006.0,16.1,14.2,12.3,0.1
2016-04-24,31.9,28.7,27.5,25.8,25.5,25.0,90,83,69,1009.0,1007.4,1005.5,18.7,16.6,13.3,6.2
2016-04-25,31.4,28.7,27.3,26.1,25.6,25.3,91,83,71,1009.1,1007.2,1005.5,17.3,15.2,12.6,2.2
